,ano_mes_dia,ano_trim,i_selic_lag1,i_selic_lag2,i_selic_q_mean,pi_ipca12_lag1,pi_ipca12_lag2,pi_ipca12_q_last,pi_ipca_expect_lag1,pi_ipca_expect_lag2,pi_ipca_expect_lead1,pi_ipca_expect_q_mean,pi_ipca_mensal_q_mean,pi_ipca_q_comp,pi_ipca_q_comp_ann,pi_ipca_q_comp_ann_lag1,pi_ipca_q_comp_ann_lag2,pi_ipca_q_comp_lag1,pi_ipca_q_comp_lag2,presidente,tilde_y_bcb,tilde_y_bcb_lag1,tilde_y_bcb_lag2,tilde_y_filtro_hamilton,tilde_y_filtro_hamilton_lag1,tilde_y_filtro_hamilton_lag2,tilde_y_filtro_hp,tilde_y_filtro_hp_lag1,tilde_y_filtro_hp_lag2,tilde_y_filtro_hp_lead1,tilde_y_ifi,tilde_y_ifi_lag1,tilde_y_ifi_lag2,tilde_y_tend_linear,tilde_y_tend_linear_lag1,tilde_y_tend_linear_lag2,tilde_y_tend_quadr,tilde_y_tend_quadr_lag1,tilde_y_tend_quadr_lag2,y_pib_indice_q_last
52,2012-03-31,2012Q1,11.434782608695652,12.282608695652174,10.401098901098901,6.5,7.31,5.24,6.503801877470355,6.343038752362949,5.098196803196803,5.280206898364793,0.4057142857142858,44.53546450763221,336.413011158759,488.7875553404741,263.46589711600546,55.77209310219353,38.07527508968101,ATB,0.9499999999999992,0.8999999999999986,1.120000000000001,1.390622700408661,4.769305229558452,6.522268562518896,-1.063548650623769,1.001378316755397,0.7377551802593585,0.1829942471185619,-0.4,0.57,0.34,9.777015010353152,11.9921563675099,11.554971868513352,3.738687938424445,5.83198459044123,5.432087452791135,155.0269763077645
53,2012-06-30,2012Q2,10.401098901098901,11.434782608695652,8.978021978021978,5.24,6.5,4.92,5.280206898364793,6.503801877470355,5.105753588516746,5.098196803196803,0.3599999999999999,38.64939393145501,269.54888993471235,336.413011158759,488.7875553404741,44.53546450763221,55.77209310219353,ATB,1.0100000000000016,0.9499999999999992,0.8999999999999986,2.010444786630594,1.390622700408661,4.769305229558452,0.1829942471185619,-1.063548650623769,1.001378316755397,1.4396884890932382,0.01,-0.4,0.57,11.164306017804847,9.777015010353152,11.9921563675099,5.062863961925879,3.738687938424445,5.83198459044123,157.83251231527095
54,2012-09-30,2012Q3,8.978021978021978,10.401098901098901,7.885869565217392,4.92,5.24,5.28,5.098196803196803,5.280206898364793,5.485649703557312,5.105753588516746,0.46891304347826085,53.782468091261634,459.27744729021845,269.54888993471235,336.413011158759,38.64939393145501,44.53546450763221,ATB,1.16,1.0100000000000016,0.9499999999999992,2.9975334489488192,2.010444786630594,1.390622700408661,1.4396884890932382,0.1829942471185619,-1.063548650623769,1.0418651919601452,0.61,0.01,-0.4,12.487548272325167,11.164306017804847,9.777015010353152,6.340183928032306,5.062863961925879,3.738687938424445,160.5723668777856
55,2012-12-31,2012Q4,7.885869565217392,8.978021978021978,7.2771739130434785,5.28,4.92,5.84,5.105753588516746,5.098196803196803,5.70314898989899,5.485649703557312,0.6606521739130435,83.2648920846716,1028.02078449983,459.27744729021845,269.54888993471235,53.782468091261634,38.64939393145501,ATB,1.4200000000000017,1.16,1.0100000000000016,1.8366425995981703,2.9975334489488192,2.010444786630594,1.0418651919601452,1.4396884890932382,0.1829942471185619,1.247339493221089,0.8,0.61,0.01,11.89738951907795,12.487548272325167,11.164306017804847,5.822138446221459,6.340183928032306,5.062863961925879,160.59113300492612
56,2013-03-31,2013Q1,7.2771739130434785,7.885869565217392,7.25,5.84,5.28,6.59,5.485649703557312,5.105753588516746,5.804941487084344,5.70314898989899,0.6447777777777777,78.30347557078781,910.7394918259271,1028.02078449983,459.27744729021845,83.2648920846716,53.782468091261634,ATB,1.6900000000000013,1.4200000000000017,1.16,1.3128922239653118,1.8366425995981703,2.9975334489488192,1.247339493221089,1.0418651919601452,1.4396884890932382,2.38704824095306,1.02,0.8,0.61,11.895587455027146,11.89738951907795,12.487548272325167,5.873605420402472,5.822138446221459,6.340183928032306,161.45437485338965
57,2013-06-30,2013Q2,7.25,7.2771739130434785,7.6291208791208796,6.59,5.84,6.7,5.70314898989899,5.485649703557312,5.795913018928142,5.804941487084344,0.39307692307692293,42.89429988320161,316.92661503937626,910.7394918259271,1028.02078449983,78.30347557078781,83.2648920846716,ATB,1.9699999999999989,1.6900000000000013,1.4200000000000017,1.7409737758593335,1.3128922239653118,1.8366425995981703,2.38704824095306,1.247339493221089,1.0418651919601452,2.670604826829281,1.33,1.02,0.8,12.841388299937329,11.895587455027146,11.89738951907795,6.835568956473792,5.873605420402472,5.822138446221459,163.69692704668077
58,2013-09-30,2013Q3,7.6291208791208796,7.25,8.625,6.7,6.59,5.86,5.804941487084344,5.70314898989899,5.786981839049418,5.795913018928142,0.205108695652174,20.73479116150203,112.48571614838747,316.92661503937626,910.7394918259271,42.89429988320161,78.30347557078781,ATB,2.1900000000000013,1.9699999999999989,1.6900000000000013,2.3717168189269167,1.7409737758593335,1.3128922239653118,2.670604826829281,2.38704824095306,1.247339493221089,2.7171668581337016,1.49,1.33,1.02,12.757357570530225,12.841388299937329,11.895587455027146,6.836482688747014,6.835568956473792,5.873605420402472,164.45695519587147
59,2013-12-31,2013Q4,8.625,7.6291208791208796,9.63586956521739,5.86,6.7,5.91,5.795913018928142,5.804941487084344,6.067897900053163,5.786981839049418,0.6781521739130435,86.20137253743714,1102.0748525934541,112.48571614838747,316.92661503937626,20.73479116150203,42.89429988320161,ATB,2.3999999999999986,2.1900000000000013,1.9699999999999989,1.6825433672800203,2.3717168189269167,1.7409737758593335,2.7171668581337016,2.670604826829281,2.38704824095306,3.5486700430939377,1.69,1.49,1.33,12.331843823728072,12.757357570530225,12.841388299937329,6.5269187611868285,6.836482688747014,6.835568956473792,164.71968097583866
60,2014-03-31,2014Q1,9.63586956521739,8.625,10.508333333333333,5.91,5.86,6.15,5.786981839049418,5.795913018928142,6.459322344322344,6.067897900053163,0.721,90.8782145966146,1227.4722661464184,1102.0748525934541,112.48571614838747,86.20137253743714,20.73479116150203,ATB,2.34,2.3999999999999986,2.1900000000000013,4.0659036092852485,1.6825433672800203,2.3717168189269167,3.5486700430939377,2.7171668581337016,2.670604826829281,2.0317116199530805,1.8500000000000003,1.69,1.49,12.684124644811522,12.331843823728072,12.757357570530225,6.968409985736068,6.5269187611868285,6.836482688747014,166.127140511377
61,2014-06-30,2014Q2,10.508333333333333,9.63586956521739,10.994505494505495,6.15,5.91,6.52,6.067897900053163,5.786981839049418,6.329305630569808,6.459322344322344,0.5094505494505496,58.78220590179932,535.6343000949098,1227.4722661464184,1102.0748525934541,90.8782145966146,86.20137253743714,ATB,2.16,2.34,2.3999999999999986,0.6647725196472276,4.0659036092852485,1.6825433672800203,2.0317116199530805,3.5486700430939377,2.7171668581337016,2.0544641258031016,1.42,1.8500000000000003,1.69,10.41493903009858,12.684124644811522,12.331843823728072,4.932859990177962,6.968409985736068,6.5269187611868285,163.65939479239972
